geo_id,year,deped_id,water,electricity,internet,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
NIG-002040,2014,EEVEL,1,,,,,0,,
NIG-002041,2014,EDZLK,1,,,,,1,,
NIG-002042,2014,EGQCM,1,,,,,1,,
NIG-002043,2014,EXZHK,1,,,,,1,,
NIG-002044,2014,ELWFK,0,,,,,0,,
NIG-002045,2014,EDHLL,0,,,,,0,,
NIG-002046,2014,EKJOA,0,,,,,0,,
NIG-002047,2014,EWTTS,0,,,,,0,,
NIG-002048,2014,EPCFQ,0,,,,,0,,
NIG-002049,2014,EEFXV,0,,,,,0,,
NIG-002050,2014,ELJYM,0,,,,,0,,
NIG-002051,2014,EMHDR,0,,,,,1,,
NIG-002052,2014,ESEHY,0,,,,,0,,
NIG-002053,2014,EXQZT,0,,,,,0,,
NIG-002054,2014,EJDQK,0,,,,,1,,
NIG-002055,2014,EZAHF,0,,,,,0,,
NIG-002056,2014,EAAFZ,0,,,,,0,,
NIG-002057,2014,EMWYO,0,,,,,0,,
NIG-002058,2014,ESTTQ,0,,,,,0,,
NIG-002059,2014,EIKJW,0,,,,,0,,
NIG-002060,2014,EAHGS,0,,,,,0,,
NIG-002061,2014,EKWNU,0,,,,,0,,
NIG-002062,2014,EDIOQ,1,,,,,1,,
NIG-002063,2014,EEZJQ,1,,,,,1,,
NIG-002064,2014,ESGNT,0,,,,,0,,
NIG-002065,2014,EFDBG,0,,,,,0,,
NIG-002066,2014,EEHWV,1,,,,,1,,
NIG-002067,2014,EXNRY,1,,,,,1,,
NIG-002068,2014,EJQNY,1,,,,,1,,
NIG-002069,2014,EXVYL,0,,,,,1,,
NIG-002070,2014,EZQRV,0,,,,,1,,
NIG-002071,2014,EERDB,1,,,,,1,,
NIG-002072,2014,EZWLL,1,,,,,1,,
NIG-002073,2014,EBYAD,0,,,,,0,,
NIG-002074,2014,EDOXB,0,,,,,0,,
NIG-002075,2014,EANYF,0,,,,,0,,
NIG-002076,2014,EIPBB,0,,,,,0,,
NIG-002077,2014,ENOEV,0,,,,,1,,
NIG-002078,2014,EQLPR,0,,,,,0,,
NIG-002079,2014,EUOAL,0,,,,,0,,
NIG-002080,2014,EZRUB,0,,,,,1,,
NIG-002081,2014,EWEUA,0,,,,,0,,
NIG-002082,2014,EZZZQ,0,,,,,0,,
NIG-002083,2014,EPRMM,0,,,,,0,,
NIG-002084,2014,EOCOP,0,,,,,1,,
NIG-002085,2014,ELVTC,0,,,,,1,,
NIG-002086,2014,ERIYL,0,,,,,0,,
NIG-002087,2014,EIRFD,0,,,,,1,,
NIG-002088,2014,EJBIO,0,,,,,0,,
NIG-002089,2014,ENUWS,0,,,,,0,,
NIG-002090,2014,EPTJJ,0,,,,,1,,
NIG-002091,2014,ENDTJ,0,,,,,0,,
NIG-002092,2014,EPTAN,0,,,,,0,,
NIG-002093,2014,EIOFR,0,,,,,0,,
NIG-002094,2014,EWIEV,0,,,,,0,,
NIG-002095,2014,EVORT,0,,,,,0,,
NIG-002096,2014,EWEUQ,0,,,,,0,,
NIG-002097,2014,EFCCV,0,,,,,0,,
NIG-002098,2014,EKYMT,0,,,,,0,,
NIG-002099,2014,EXTBD,0,,,,,0,,
NIG-002100,2014,EPKRD,0,,,,,0,,
NIG-002101,2014,EWGSY,1,,,,,1,,
NIG-002102,2014,EQEKG,0,,,,,1,,
NIG-002103,2014,EINML,0,,,,,0,,
NIG-002104,2014,EPIQL,0,,,,,1,,
NIG-002105,2014,EJSEX,0,,,,,0,,
NIG-002106,2014,EAFBH,1,,,,,1,,
NIG-002107,2014,ESPJO,0,,,,,0,,
NIG-002108,2014,ESIBG,0,,,,,0,,
NIG-002109,2014,EUHAQ,1,,,,,1,,
NIG-002110,2014,ETRFR,0,,,,,1,,
NIG-002111,2014,EWNFC,1,,,,,1,,
NIG-002112,2014,EJNAD,0,,,,,1,,
NIG-002113,2014,EVVBE,0,,,,,1,,
NIG-002114,2014,EECBG,1,,,,,1,,
NIG-002115,2014,XGKEJ,1,,,,,1,,
NIG-002116,2014,EJOTH,1,,,,,1,,
NIG-002117,2014,EJHKT,1,,,,,1,,
NIG-002118,2014,ENHLD,0,,,,,0,,
NIG-002119,2014,EWWPJ,0,,,,,0,,
NIG-002120,2014,EPLIQ,0,,,,,0,,
NIG-002121,2014,EWEIR,1,,,,,1,,
NIG-002122,2014,EKRRC,0,,,,,0,,
NIG-002123,2014,ENHLE,0,,,,,1,,
NIG-002124,2014,EFTCC,0,,,,,1,,
NIG-002125,2014,EKNKI,0,,,,,0,,
NIG-002126,2014,EYBBU,0,,,,,0,,
NIG-002127,2014,EPKII,0,,,,,0,,
NIG-002128,2014,EMCDW,0,,,,,0,,
NIG-002129,2014,EMKOL,0,,,,,1,,
NIG-002130,2014,EJUZW,0,,,,,0,,
NIG-002131,2014,ERKCR,0,,,,,0,,
NIG-002132,2014,EMOBT,1,,,,,1,,
NIG-002133,2014,EAFRK,1,,,,,0,,
NIG-002134,2014,EMUWN,1,,,,,1,,
NIG-002135,2014,EGWHP,0,,,,,0,,
NIG-002136,2014,EKCXI,0,,,,,0,,
NIG-002137,2014,EJZKT,1,,,,,1,,
NIG-002138,2014,ERDUX,0,,,,,1,,
NIG-002139,2014,ECUIB,1,,,,,1,,
NIG-002140,2014,ENQNI,0,,,,,0,,
NIG-002141,2014,EYOAO,0,,,,,0,,
NIG-002142,2014,EOLRL,1,,,,,1,,
NIG-002143,2014,EBHGX,0,,,,,0,,
NIG-002144,2014,EINMH,0,,,,,0,,
NIG-002145,2014,EYQHJ,0,,,,,0,,
NIG-002146,2014,ESOJB,0,,,,,0,,
NIG-002147,2014,ELUHQ,0,,,,,0,,
NIG-002148,2014,EMTZZ,0,,,,,0,,
NIG-002149,2014,EJCJZ,0,,,,,1,,
NIG-002150,2014,EPHKV,1,,,,,1,,
NIG-002151,2014,EOJGG,0,,,,,0,,
NIG-002152,2014,EEBXH,1,,,,,0,,
NIG-002153,2014,ESHKC,0,,,,,0,,
NIG-002154,2014,EGQTW,1,,,,,1,,
NIG-002155,2014,EHESM,0,,,,,0,,
NIG-002156,2014,ECRQN,1,,,,,1,,
NIG-002157,2014,ELDAA,1,,,,,0,,
NIG-002158,2014,ENSFD,1,,,,,1,,
NIG-002159,2014,EGXGG,1,,,,,1,,
NIG-002160,2014,EOYWN,1,,,,,1,,
NIG-002161,2014,ESVMA,1,,,,,1,,
NIG-002162,2014,EVUFT,1,,,,,1,,
NIG-002163,2014,ENPAL,1,,,,,1,,
NIG-002164,2014,EEBDU,1,,,,,1,,
NIG-002165,2014,EJOLU,1,,,,,1,,
NIG-002166,2014,EMIWR,1,,,,,1,,
NIG-002167,2014,EZXFV,1,,,,,1,,
NIG-002168,2014,ECBGB,0,,,,,1,,
NIG-002169,2014,EBSIL,1,,,,,0,,
NIG-002170,2014,EXXRM,0,,,,,1,,
NIG-002171,2014,EBUXS,1,,,,,1,,
NIG-002172,2014,EKQFX,1,,,,,1,,
NIG-002173,2014,EPIQO,0,,,,,1,,
NIG-002174,2014,EAZJI,1,,,,,1,,
NIG-002175,2014,ESBQD,1,,,,,1,,
NIG-002176,2014,EAKSW,1,,,,,1,,
NIG-002177,2014,ENYNJ,1,,,,,1,,
NIG-002178,2014,EOCHF,1,,,,,1,,
NIG-002179,2014,EDHDU,1,,,,,1,,
NIG-002180,2014,EINED,1,,,,,1,,
NIG-002181,2014,EIZSV,1,,,,,1,,
NIG-002182,2014,EOLMJ,0,,,,,0,,
NIG-002183,2014,ENMXC,0,,,,,0,,
NIG-002184,2014,EMYCV,0,,,,,1,,
NIG-002185,2014,EETCU,1,,,,,0,,
NIG-002186,2014,ESTHU,1,,,,,1,,
NIG-002187,2014,EERKP,1,,,,,1,,
NIG-002188,2014,ESBCS,0,,,,,0,,
NIG-002189,2014,EAUCJ,0,,,,,1,,
NIG-002190,2014,EWQXY,1,,,,,1,,
NIG-002191,2014,EZUYS,1,,,,,1,,
NIG-002192,2014,EDHKD,0,,,,,0,,
NIG-002193,2014,EFAQU,0,,,,,1,,
NIG-002194,2014,EVPOF,0,,,,,1,,
NIG-002195,2014,EEBJR,1,,,,,1,,
NIG-002196,2014,ENTUU,1,,,,,1,,
NIG-002197,2014,EKYKE,0,,,,,0,,
NIG-002198,2014,EFVCF,1,,,,,1,,
NIG-002199,2014,ESHCM,1,,,,,1,,
NIG-002200,2014,EFNYF,1,,,,,1,,
NIG-002201,2014,EBOLP,1,,,,,0,,
NIG-002202,2014,ETFKA,1,,,,,0,,
NIG-002203,2014,EDVBP,1,,,,,1,,
NIG-002204,2014,EDTEE,0,,,,,0,,
NIG-002205,2014,EIQIZ,0,,,,,0,,
NIG-002206,2014,ERHEC,0,,,,,1,,
NIG-002207,2014,EGMQF,0,,,,,0,,
NIG-002208,2014,EMAOU,1,,,,,1,,
NIG-002209,2014,EPNZS,0,,,,,0,,
NIG-002210,2014,EMHWK,1,,,,,1,,
NIG-002211,2014,EDJCK,1,,,,,1,,
NIG-002212,2014,EFKLR,0,,,,,0,,
NIG-002213,2014,ESHBJ,0,,,,,1,,
NIG-002214,2014,EETIU,1,,,,,1,,
NIG-002215,2014,ESJGW,0,,,,,1,,
NIG-002216,2014,EXBKX,0,,,,,0,,
NIG-002217,2014,EICSQ,1,,,,,1,,
NIG-002218,2014,EABVX,1,,,,,1,,
NIG-002219,2014,EWERV,1,,,,,1,,
NIG-002220,2014,ECNBG,0,,,,,0,,
NIG-002221,2014,ENTYP,1,,,,,1,,
NIG-002222,2014,EZBRL,1,,,,,1,,
NIG-002223,2014,ECLXN,1,,,,,0,,
NIG-002224,2014,ERCKS,1,,,,,1,,
NIG-002225,2014,EQNJE,0,,,,,0,,
NIG-002226,2014,EWYKL,0,,,,,0,,
NIG-002227,2014,EOGYR,0,,,,,1,,
NIG-002228,2014,EXNDU,0,,,,,1,,
NIG-002229,2014,ETWJD,0,,,,,0,,
NIG-002230,2014,EUVWG,1,,,,,1,,
NIG-002231,2014,EFTTF,0,,,,,1,,
NIG-002232,2014,EKOOX,0,,,,,1,,
NIG-002233,2014,EDEGY,1,,,,,1,,
NIG-002234,2014,ETFRC,1,,,,,1,,
NIG-002235,2014,ETQSG,1,,,,,1,,
NIG-002236,2014,ERPHW,1,,,,,1,,
NIG-002237,2014,EFEQA,1,,,,,1,,
NIG-002238,2014,EUMNS,1,,,,,1,,
NIG-002239,2014,TYFRW,0,,,,,0,,
NIG-002240,2014,ELDDD,0,,,,,0,,
NIG-002241,2014,EYKCU,0,,,,,0,,
NIG-002242,2014,EQHKO,1,,,,,1,,
NIG-002243,2014,ESAXG,1,,,,,1,,
NIG-002244,2014,EVCZU,0,,,,,0,,
NIG-002245,2014,EJVYA,0,,,,,0,,
NIG-002246,2014,EBFWE,0,,,,,0,,
NIG-002247,2014,BEHKE,0,,,,,0,,
NIG-002248,2014,EEFWP,1,,,,,1,,
NIG-002249,2014,ENYJQ,1,,,,,1,,
NIG-002250,2014,EZQEJ,0,,,,,0,,
NIG-002251,2014,ENQKI,0,,,,,0,,
NIG-002252,2014,EODGJ,1,,,,,1,,
NIG-002253,2014,EDWSJ,1,,,,,1,,
NIG-002254,2014,ETLGL,1,,,,,1,,
NIG-002255,2014,ELCVR,0,,,,,1,,
NIG-002256,2014,EDCVG,1,,,,,1,,
NIG-002257,2014,EMIHO,1,,,,,1,,
NIG-002258,2014,EELPU,1,,,,,1,,
NIG-002259,2014,EUUGM,1,,,,,1,,
NIG-002260,2014,EZLMR,0,,,,,1,,
NIG-002261,2014,EJSFS,0,,,,,1,,
NIG-002262,2014,EMINS,0,,,,,0,,
NIG-002263,2014,EUIJF,1,,,,,1,,
NIG-002264,2014,EEUAK,0,,,,,1,,
NIG-002265,2014,EJBKR,1,,,,,1,,
NIG-002266,2014,EVMAT,0,,,,,0,,
NIG-002267,2014,EMIBT,1,,,,,1,,
NIG-002268,2014,ESZHO,1,,,,,0,,
NIG-002269,2014,EWHMC,0,,,,,0,,
NIG-002270,2014,EVVDU,0,,,,,0,,
NIG-002271,2014,EPYOI,0,,,,,1,,
NIG-002272,2014,ECION,0,,,,,0,,
NIG-002273,2014,EKSIJ,1,,,,,1,,
NIG-002274,2014,ETPPN,1,,,,,1,,
NIG-002275,2014,ETQSE,1,,,,,1,,
NIG-002276,2014,EZTKA,1,,,,,1,,
NIG-002277,2014,EMUQY,0,,,,,0,,
NIG-002278,2014,EBZJW,0,,,,,0,,
NIG-002279,2014,EJBQH,1,,,,,1,,
NIG-002280,2014,KJJLW,1,,,,,1,,
NIG-002281,2014,PLNRC,0,,,,,0,,
NIG-002282,2014,ELQXO,0,,,,,1,,
NIG-002283,2014,ENLSZ,0,,,,,1,,
NIG-002284,2014,VOOKL,1,,,,,1,,
NIG-002285,2014,EDBEG,1,,,,,1,,
NIG-002286,2014,EOQTW,1,,,,,1,,
NIG-002287,2014,ETPFY,0,,,,,1,,
NIG-002288,2014,EDALZ,0,,,,,1,,
NIG-002289,2014,ETHUJ,1,,,,,1,,
NIG-002290,2014,EFCRU,1,,,,,1,,
NIG-002291,2014,EPUBW,0,,,,,0,,
NIG-002292,2014,EOIBJ,1,,,,,1,,
NIG-002293,2014,EKKPE,0,,,,,1,,
NIG-002294,2014,EVAOZ,1,,,,,1,,
NIG-002295,2014,EXLYX,0,,,,,0,,
NIG-002296,2014,EHEWD,0,,,,,1,,
NIG-002297,2014,NBWPK,1,,,,,1,,
NIG-002298,2014,ERUUK,1,,,,,1,,
NIG-002299,2014,EXKXT,1,,,,,1,,
NIG-002300,2014,EVLAI,1,,,,,1,,
NIG-002301,2014,EQBGS,1,,,,,1,,
NIG-002302,2014,EXMBW,1,,,,,1,,
NIG-002303,2014,EQQNX,1,,,,,1,,
NIG-002304,2014,EOWNG,0,,,,,0,,
NIG-002305,2014,EEBFF,0,,,,,1,,
NIG-002306,2014,EUUEO,1,,,,,0,,
NIG-002307,2014,ECRBS,0,,,,,0,,
NIG-002308,2014,EFLNW,0,,,,,0,,
NIG-002309,2014,ETRGW,0,,,,,0,,
NIG-002310,2014,EABZG,0,,,,,0,,
NIG-002311,2014,EFXPO,0,,,,,0,,
NIG-002312,2014,EEAJK,0,,,,,1,,
NIG-002313,2014,EMUQC,0,,,,,0,,
NIG-002314,2014,EWHVM,0,,,,,1,,
NIG-002315,2014,EGKZE,1,,,,,1,,
NIG-002316,2014,EYARG,1,,,,,0,,
NIG-002317,2014,ELOQJ,0,,,,,0,,
NIG-002318,2014,EHOJZ,0,,,,,0,,
NIG-002319,2014,EPDWJ,0,,,,,0,,
NIG-002320,2014,EPQJG,0,,,,,0,,
NIG-002321,2014,EPTJO,0,,,,,0,,
NIG-002322,2014,EGDEI,1,,,,,0,,
NIG-002323,2014,EBQAP,0,,,,,1,,
NIG-002324,2014,EQPAQ,1,,,,,0,,
NIG-002325,2014,ESHAP,1,,,,,1,,
NIG-002326,2014,EKMQH,0,,,,,0,,
NIG-002327,2014,EPTQB,0,,,,,0,,
NIG-002328,2014,EHTUK,1,,,,,1,,
NIG-002329,2014,EMNIZ,0,,,,,1,,
NIG-002330,2014,ERKUU,0,,,,,1,,
NIG-002331,2014,EAQGI,1,,,,,1,,
NIG-002332,2014,EDARM,1,,,,,1,,
NIG-002333,2014,EWHNN,0,,,,,0,,
NIG-002334,2014,ENEDV,0,,,,,1,,
NIG-002335,2014,EINSL,1,,,,,0,,
NIG-002336,2014,EOFZX,0,,,,,1,,
NIG-002337,2014,EVKSZ,1,,,,,1,,
NIG-002338,2014,EVYSN,1,,,,,1,,
NIG-002339,2014,EVEEV,0,,,,,0,,
NIG-002340,2014,EHQSV,0,,,,,0,,
NIG-002341,2014,ENHYC,0,,,,,1,,
NIG-002342,2014,EFPEI,1,,,,,1,,
NIG-002343,2014,EYMBQ,1,,,,,1,,
NIG-002344,2014,ETTKT,0,,,,,1,,
NIG-002345,2014,EPZHA,1,,,,,1,,
NIG-002346,2014,EAXMG,0,,,,,1,,
NIG-002347,2014,EHGFA,0,,,,,1,,
NIG-002348,2014,EPDSF,0,,,,,1,,
NIG-002349,2014,EFCQZ,1,,,,,1,,
NIG-002350,2014,EQYIS,0,,,,,0,,
NIG-002351,2014,ETAYD,0,,,,,1,,
NIG-002352,2014,EZCPZ,1,,,,,1,,
NIG-002353,2014,ERGVJ,1,,,,,1,,
NIG-002354,2014,EVKML,1,,,,,1,,
NIG-002355,2014,EHLMK,0,,,,,0,,
NIG-002356,2014,ELILT,1,,,,,1,,
NIG-002357,2014,EPNWD,0,,,,,0,,
NIG-002358,2014,EGWWA,0,,,,,0,,
NIG-002359,2014,RYTSC,1,,,,,1,,
NIG-002360,2014,ESZCD,0,,,,,0,,
NIG-002361,2014,EAMJT,0,,,,,1,,
NIG-002362,2014,ELKYT,0,,,,,0,,
NIG-002363,2014,EYTRE,1,,,,,1,,
NIG-002364,2014,EEHRL,1,,,,,1,,
NIG-002365,2014,EFFPX,0,,,,,1,,
NIG-002366,2014,EVQUV,0,,,,,1,,
NIG-002367,2014,EQGAR,0,,,,,0,,
NIG-002368,2014,EUNRS,0,,,,,0,,
NIG-002369,2014,EUGNC,1,,,,,0,,
NIG-002370,2014,EQXJG,0,,,,,0,,
NIG-002371,2014,ESZKH,0,,,,,0,,
NIG-002372,2014,EXZTP,0,,,,,0,,
NIG-002373,2014,EYRLP,0,,,,,1,,
NIG-002374,2014,ELTCE,1,,,,,0,,
NIG-002375,2014,EJCKM,0,,,,,1,,
NIG-002376,2014,ETSAW,1,,,,,1,,
NIG-002377,2014,EVNYO,1,,,,,1,,
NIG-002378,2014,EYYYN,1,,,,,1,,
NIG-002379,2014,ELUTD,1,,,,,1,,
NIG-002380,2014,GGCKJ,1,,,,,1,,
NIG-002381,2014,EFKZN,1,,,,,1,,
NIG-002382,2014,EHVZU,1,,,,,1,,
NIG-002383,2014,EKLJT,1,,,,,1,,
NIG-002384,2014,EDVRG,1,,,,,1,,
NIG-002385,2014,RAHWD,1,,,,,1,,
NIG-002386,2014,BUWDP,0,,,,,1,,
NIG-002387,2014,EHZBQ,1,,,,,1,,
NIG-002388,2014,EPVTG,1,,,,,0,,
NIG-002389,2014,ENPUT,0,,,,,0,,
NIG-002390,2014,EBPKV,1,,,,,1,,
NIG-002391,2014,EMJTV,1,,,,,1,,
NIG-002392,2014,EBHHV,1,,,,,0,,
NIG-002393,2014,EQUCS,1,,,,,1,,
NIG-002394,2014,EFCSH,1,,,,,0,,
NIG-002395,2014,ESGTB,1,,,,,1,,
NIG-002396,2014,EOZYP,1,,,,,1,,
NIG-002397,2014,EFTCY,1,,,,,1,,
NIG-002398,2014,EZNHO,0,,,,,1,,
NIG-002399,2014,EPCDM,1,,,,,1,,
NIG-002400,2014,EXIFO,0,,,,,1,,
NIG-002401,2014,EZVVI,1,,,,,0,,
NIG-002402,2014,ECBWA,1,,,,,1,,
NIG-002403,2014,EHDAC,1,,,,,1,,
NIG-002404,2014,EVMIB,1,,,,,1,,
NIG-002405,2014,EDTQX,1,,,,,1,,
NIG-002406,2014,EFVKR,0,,,,,1,,
NIG-002407,2014,ERSVE,0,,,,,0,,
NIG-002408,2014,EMMIC,1,,,,,1,,
NIG-002409,2014,EFNJU,1,,,,,1,,
NIG-002410,2014,EMJFS,0,,,,,0,,
NIG-002411,2014,EEDLX,1,,,,,1,,
NIG-002412,2014,EAXCK,0,,,,,0,,
NIG-002413,2014,EAWIX,0,,,,,0,,
NIG-002414,2014,EKDVS,0,,,,,0,,
NIG-002415,2014,EHQPN,0,,,,,0,,
NIG-002416,2014,EZUWA,1,,,,,0,,
NIG-002417,2014,EMGVO,0,,,,,0,,
NIG-002418,2014,EOAFC,0,,,,,0,,
NIG-002419,2014,EJXAL,0,,,,,0,,
NIG-002420,2014,EHYMW,0,,,,,0,,
NIG-002421,2014,EFNOF,0,,,,,0,,
NIG-002422,2014,EFZER,0,,,,,0,,
NIG-002423,2014,EOISV,0,,,,,0,,
NIG-002424,2014,ETUDC,0,,,,,0,,
NIG-002425,2014,EIWSU,0,,,,,1,,
NIG-002426,2014,EVGWA,0,,,,,0,,
NIG-002427,2014,EKKKZ,0,,,,,1,,
NIG-002428,2014,EQRYI,0,,,,,0,,
NIG-002429,2014,EYHVX,0,,,,,0,,
NIG-002430,2014,ENFQC,0,,,,,1,,
NIG-002431,2014,EOEVA,0,,,,,0,,
NIG-002432,2014,EENZZ,0,,,,,0,,
NIG-002433,2014,EKPWS,0,,,,,0,,
NIG-002434,2014,EECFM,0,,,,,0,,
NIG-002435,2014,EXZET,0,,,,,0,,
NIG-002436,2014,EVFUG,0,,,,,0,,
NIG-002437,2014,EAYHL,0,,,,,1,,
NIG-002438,2014,EPBTO,0,,,,,0,,
NIG-002439,2014,ECFYB,0,,,,,0,,
NIG-002440,2014,EEPYF,0,,,,,0,,
NIG-002441,2014,ECIXP,0,,,,,0,,
NIG-002442,2014,EOHDJ,0,,,,,0,,
NIG-002443,2014,ETZIQ,0,,,,,0,,
NIG-002444,2014,EMDBF,0,,,,,0,,
NIG-002445,2014,EGXUC,0,,,,,0,,
NIG-002446,2014,EXWUA,0,,,,,0,,
NIG-002447,2014,EJRRV,0,,,,,0,,
NIG-002448,2014,EUQME,0,,,,,0,,
NIG-002449,2014,EVJRD,0,,,,,0,,
NIG-002450,2014,EYEBR,0,,,,,0,,
NIG-002451,2014,GGMNG,1,,,,,1,,
NIG-002452,2014,EUSOR,0,,,,,0,,
NIG-002453,2014,ECDGL,1,,,,,1,,
NIG-002454,2014,ECWGZ,0,,,,,0,,
NIG-002455,2014,ECLYX,1,,,,,1,,
NIG-002456,2014,EXHRX,1,,,,,1,,
NIG-002457,2014,EUNAT,0,,,,,0,,
NIG-002458,2014,EJCUY,1,,,,,1,,
NIG-002459,2014,ETYKR,0,,,,,0,,
NIG-002460,2014,EIWLH,0,,,,,0,,
NIG-002461,2014,EDVQV,0,,,,,0,,
NIG-002462,2014,TUHTX,0,,,,,1,,
NIG-002463,2014,EXHDP,0,,,,,1,,
NIG-002464,2014,EIUFJ,1,,,,,1,,
NIG-002465,2014,KBERR,1,,,,,1,,
NIG-002466,2014,EUJKW,1,,,,,1,,
NIG-002467,2014,ESYDV,1,,,,,1,,
NIG-002468,2014,EQZJV,1,,,,,1,,
NIG-002469,2014,EDSWL,1,,,,,1,,
NIG-002470,2014,EEAOE,1,,,,,1,,
NIG-002471,2014,ESWDL,1,,,,,1,,
NIG-002472,2014,EOTKD,1,,,,,1,,
NIG-002473,2014,EINSB,0,,,,,0,,
NIG-002474,2014,ECQQA,0,,,,,0,,
NIG-002475,2014,EDVOT,1,,,,,1,,
NIG-002476,2014,EVZEY,1,,,,,1,,
NIG-002477,2014,EOZQE,1,,,,,1,,
NIG-002478,2014,EYLDX,1,,,,,1,,
NIG-002479,2014,EHEGI,1,,,,,1,,
NIG-002480,2014,EGBGY,0,,,,,1,,
NIG-002481,2014,EMWDK,0,,,,,0,,
NIG-002482,2014,ESMGE,1,,,,,1,,
NIG-002483,2014,LKJOH,1,,,,,0,,
NIG-002484,2014,EQWKC,0,,,,,0,,
NIG-002485,2014,EFGMA,1,,,,,1,,
NIG-002486,2014,EPLBV,0,,,,,0,,
NIG-002487,2014,EBEIT,0,,,,,1,,
NIG-002488,2014,EEVIQ,1,,,,,1,,
NIG-002489,2014,ESNUK,1,,,,,1,,
NIG-002490,2014,EDYZP,0,,,,,0,,
NIG-002491,2014,EZAND,0,,,,,0,,
NIG-002492,2014,EMAIK,1,,,,,1,,
NIG-002493,2014,EEQPM,1,,,,,1,,
NIG-002494,2014,EAQCK,1,,,,,1,,
NIG-002495,2014,ERCND,0,,,,,0,,
NIG-002496,2014,EQHXT,0,,,,,1,,
NIG-002497,2014,EJASA,0,,,,,1,,
NIG-002498,2014,ERVUI,0,,,,,0,,
NIG-002499,2014,EUHWO,0,,,,,1,,
NIG-002500,2014,EVWZG,0,,,,,0,,
NIG-002501,2014,EVZKM,0,,,,,1,,
NIG-002502,2014,EXZQO,0,,,,,1,,
NIG-002503,2014,EJAAY,0,,,,,1,,
NIG-002504,2014,EIJPU,0,,,,,1,,
NIG-002505,2014,ENAXX,1,,,,,1,,
NIG-002506,2014,EDMTT,1,,,,,1,,
NIG-002507,2014,ENSKX,0,,,,,1,,
NIG-002508,2014,EPTYN,0,,,,,0,,
NIG-002509,2014,ECJLM,0,,,,,1,,
NIG-002510,2014,EDNLF,1,,,,,1,,
NIG-002511,2014,ECYAQ,1,,,,,1,,
NIG-002512,2014,ELGVC,0,,,,,1,,
NIG-002513,2014,EJGHF,1,,,,,1,,
NIG-002514,2014,EMLDI,0,,,,,1,,
NIG-002515,2014,EFWYU,0,,,,,0,,
NIG-002516,2014,EFTAU,0,,,,,1,,
NIG-002517,2014,EGGQJ,1,,,,,1,,
NIG-002518,2014,EBBRW,0,,,,,0,,
NIG-002519,2014,EKVBQ,1,,,,,1,,
NIG-002520,2014,EUTTW,1,,,,,0,,
NIG-002521,2014,ENZUY,1,,,,,1,,
NIG-002522,2014,EUONY,1,,,,,1,,
NIG-002523,2014,EJAUR,1,,,,,1,,
NIG-002524,2014,EXKUN,0,,,,,1,,
NIG-002525,2014,EQWXZ,1,,,,,1,,
NIG-002526,2014,EVLRB,1,,,,,1,,
NIG-002527,2014,ERYKD,1,,,,,1,,
NIG-002528,2014,EPODN,1,,,,,1,,
NIG-002529,2014,EGNEJ,0,,,,,1,,
NIG-002530,2014,EWIMP,0,,,,,0,,
NIG-002531,2014,EGQZM,1,,,,,1,,
NIG-002532,2014,EKSFD,1,,,,,1,,
NIG-002533,2014,ERVSU,0,,,,,0,,
NIG-002534,2014,EWDUS,0,,,,,0,,
NIG-002535,2014,EDRHC,1,,,,,1,,
NIG-002536,2014,EEKBV,0,,,,,0,,
NIG-002537,2014,EQRBI,1,,,,,1,,
NIG-002538,2014,EIHZZ,0,,,,,1,,
NIG-002539,2014,ETKIG,0,,,,,0,,
NIG-002540,2014,EHZNB,0,,,,,1,,
NIG-002541,2014,EUSPA,0,,,,,1,,
NIG-002542,2014,EIHMK,1,,,,,1,,
NIG-002543,2014,ENEZF,1,,,,,1,,
NIG-002544,2014,EUEOH,0,,,,,1,,
NIG-002545,2014,ELHDF,1,,,,,1,,
NIG-002546,2014,EKZLI,0,,,,,1,,
NIG-002547,2014,EWDUC,0,,,,,1,,
NIG-002548,2014,EORID,1,,,,,0,,
NIG-002549,2014,ESWXG,1,,,,,1,,
NIG-002550,2014,ETMXZ,1,,,,,1,,
NIG-002551,2014,EAHIK,1,,,,,0,,
NIG-002552,2014,EVHLZ,0,,,,,0,,
NIG-002553,2014,EKBSR,0,,,,,0,,
NIG-002554,2014,EUMVI,0,,,,,0,,
NIG-002555,2014,EIENY,0,,,,,0,,
NIG-002556,2014,ERPBK,0,,,,,1,,
NIG-002557,2014,EKCGB,0,,,,,1,,
NIG-002558,2014,EYUHL,0,,,,,0,,
NIG-002559,2014,EHPCO,0,,,,,0,,
NIG-002560,2014,EHKSL,1,,,,,1,,
NIG-002561,2014,EPJQP,1,,,,,1,,
NIG-002562,2014,ETUAD,1,,,,,1,,
NIG-002563,2014,EGJVL,0,,,,,0,,
NIG-002564,2014,EHXZP,1,,,,,1,,
NIG-002565,2014,EDTAN,0,,,,,0,,
NIG-002566,2014,EXDBP,1,,,,,1,,
NIG-002567,2014,EZPDO,0,,,,,1,,
NIG-002568,2014,ELKDS,0,,,,,0,,
NIG-002569,2014,ECVNO,0,,,,,0,,
NIG-002570,2014,EDDBP,0,,,,,1,,
NIG-002571,2014,EAIOX,0,,,,,0,,
NIG-002572,2014,ERXIC,1,,,,,1,,
NIG-002573,2014,EBMWW,1,,,,,0,,
NIG-002574,2014,EUREK,0,,,,,0,,
